File,inputText
minnpost_2022_83,"From local coverage to the presidential race, .While well intended, current planning theory and the Minneapolis 2040 plan are failing in their objective. The district court decision last week inSmart Growth Minnesota v. Minneapolis,which halted enforcement of the 2040 plan on environmental grounds, is only the most recent evidence of the problems with using planning theory to solve social justice or environmental problems.Planning, planning theory and urban design run in trends. Among the more fashionable theories in the last few years have been a push for increased urban density through the elimination of single-family zoning and a call for greater reliance upon more mass transit to move people around. The goals of both are to provide more affordable housing, eliminate racial and economic segregation, and protect the environment. This was the design of Minneapolis’ 2040 comprehensive plan, which washeralded nationallyas a model of progressive planning.From the late 19th century until the 1950s the trend was the rapid urbanization of America as people left the farms for the cities. Industrialization, improved sanitation and economic opportunity drove this. Yet this urbanization came with racial covenants and segregation, includingMinneapolisand perhapsSt. Paul.But post-World War II suburban America was born. It was the product of aging of city infrastructures, the lure of cheap land in the suburbs, the rise of the automobile and massive building of highways, and white flight. Cities depopulated and suburbs became the new population centers. Metropolitanwide areas became racially and economically segregated, as described by among others Douglas Massey and Nancy Denton inAmerican Apartheid.Twenty-five years ago a team of researchers including me pointed to theTwin Cities as one of the most segregatedurban areas in America.But a generation or so ago New Urbanism as a planning theory arose. Inspired by Jane Jacobs’ classicThe Death and Life of Great American Cities,New Urbanism declared that suburban sprawl was economically inefficient, it permitted racial and economic segregation, and it was environmentally bad. Sprawl wasted land or encouraged dependence on cars, often occupied by single commuters. Cities were generators of complexity, and to be successful they should not mimic suburbs in heavy reliance upon single family houses on wide open spaces. New Urbanism proclaimed “Return to the city”; densification is good, and creating more mass-transit options is the best way to transport people.People did return to cities, including Minneapolis and St. Paul, but this did not come without problems. The underlying racial and economic segregation that existed in cities was not mitigated by the return of aging Baby Boomer suburbanites or Millennials and Gen Zers who wanted to live there. In fact, redensification of cities brought with it gentrification of neighborhoods with concentrations of poor or people of color. Rents accelerated, housing prices increased, and suddenly cities were facing massive affordability crises. This, too, is thestory of Minneapolis and St. Paul,which has theworst housing shortageamong metro areas in the nation.In an effort to address these problems Minneapolis mainly and St. Paul to a lesser extent acted. Minneapolis’ 2040 Comprehensive Plan sought to address this problem byelimination of single-family zoning. Allow for up to three units per property and, as the belief went, it would increase housing supply, and with more units, it would address the affordability crisis and promote desegregation.Yet that has not happened. For one, housing is not a unified but a diverse market. Housing built for the affluent or middle class is not same as housing built for the poor. All things being equal, developers will build the type of housing that is most profitable for them, and it is not for the poor. While some argue that simply increasing the supply of housing willlower overall housing costs,there ismixed evidencefor that, especially for low-income households.Second, housing has a market driven by demand by renters and owners. But housing also has a national market, driven by investors looking for opportunities to make money.Preliminary studiespointed to how the change in zoning brought about increases in housing costs in low-income neighborhoods of Minneapolis — an early sign of speculation and gentrification taking place. As theWashington Postpointed out in its analysis of housing markets across the U.S., including Minneapolis, national investors are gobbling up housing in north Minneapolis because the real estate is relatively cheap and they can turn it over into multi-unit buildings easily. As a result, people of color in north Minneapolis are losing homes and apartments to investors with little indication that the housing that is replacing it is affordable or racially integrated. Studies point to the fact that home ownership is inaccessible toBlack families, including in theTwin Cities. This is the prime notion of gentrification.Moreover, densification is not breaking down racial or economic segregation or necessarily leading to more affordable units, according to a recent article inGoverning Magazine. Densification is not addressing mortgage lending discrimination, which persists in Minneapolis according to theFederal Reserve.There is little indication that pricey single-family homes in south Minneapolis are being broken up into affordable housing. Densification may help business growth, but it is not doing much to mitigate segregation or provide more affordable housing for those who most need it.Moreover, as Hennepin District Judge Joseph Klein pointed out in his June 15 decision on the Minneapolis 2040 plan, increased densification potentially brings a host of environmental problem that were not well considered when adopting it. The city needs to think about them if it wishes to proceed with elimination of single-family zoning and greater density.Now consider the impact of COVID on urban design and planning. At the height of the pandemic people were told to avoid mass transit and work from home. This was made possible for many, especially the middle class and above, by telecommuting. As the pandemic eases there are studies by theUrban Instituteandothersthat people are not returning to mass transit, or that remote work is making the need for it less than before, thereby driving up the cost per passenger, according to anAmerican Public Transit Associationreport.Additionally, many fled cities forsuburbsor even more remote locations to find cheaper and roomier housing, andthere is evidencemany are not returning and many businesses are looking at more remote work into the future. This aligns with a recentSurvey of Working Arrangements and Attitudesfinding a generational and permanent shift in views toward hybrid and remote work. People fled the cities to escape the pandemic. Suddenly, suburbs look like a safer place to be from a public health perspective.Several years ago I chaired a panel for a regional American Planning Association Conference examining the wisdom of the Minneapolis elimination of single-family zoning. A person from the Met Council proclaimed: “We have more single-family housing than we need in the metropolitan area.” Asked if such housing was affordable or available across the metro area there was no response.There is a housing problem across the Twin Cities metro region. Something needs to be done, but the planning fixes that are currently being employed will not solve the segregation and affordability issues. Moreover, planning theory and urban design have yet to recognize a new reality that the pandemic has produced. Public health factors need to be factored into the design of buildings and transportation and into the layout of cities. Density, assome studiespoint to, may not be the right answer going forward if we need to address future pandemics. Finally, the pandemic showed how telecommuting may also be reversing the desire or need to provide more mass transit or construction of housing units exclusively in traditional urban core cities.David Schultz is Hamline University Distinguished Professor of Political Science. He previously served as a city director of planning, zoning, and code enforcement and as a housing and economic planner for a community action agency."
suffolknewsherald_2022_107,"Published 5:44 pm Tuesday, April 19, 2022ByStaff ReportsWith recent advances in safety technology, driving a vehicle should be safer than ever. Yet, we’re told by the Virginia Department of Motor Vehicles that fatal car crashes in the commonwealth reached a 14-year high in 2021 — and that 2022 is off to an even deadlier start.So far this year, 245 people have been killed in crashes on Virginia roadways, a 12% increase compared to this point in 2021.Last year, 968 people died in crashes on Virginia roadways — a 14.3% increase over 2020 and the highest number of annual fatalities since 2007, when 1,026 fatalities were recorded. According to final 2021 crash statistics from DMV’s Highway Safety Office, fatalities increased across a number of categories, such as speed-related fatalities, commercial motor vehicle-involved fatalities and fatalities of motorcyclists, pedestrians, bicyclists, teen drivers and mature drivers.The common thread in all of the discouraging numbers is driver error or negligence.“There are immediate, simple actions Virginians can take to save lives on our roadways,” said acting DMV Commissioner Linda Ford. “This is critically important as fatalities continue to increase this year. Vehicles and roadways are safer than they ever have been, yet we continue to lose lives to senseless crashes. Do your part to help. Slow down, buckle up, focus on the task of driving and never drive impaired. It truly is that simple.”Virginia’s numbers reflect a startling national trend. According to the National Highway Traffic Safety Administration, more than 31,000 people died in crashes in the first nine months of 2021, a 12% increase over the same time period in 2020 and the highest number of fatalities during the first nine months of any year since 2006.We see a couple of culprits.First, drivers are too distracted. In the old days, distractions while driving occurred mostly outside the windshield. Today, there are many ways to be distracted inside the vehicle, from the car’s internal technology to handheld devices. A relatively new state law that prohibits touching a smartphone while behind the wheel is largely ignored, based on what we see when out and about on Suffolk roads and highways.Second, motorists are wound way too tight, and many let their emotions get the best of them. We completely understand the lingering effects of COVID-19 lockdowns on people’s collective psyche. The rising cost of living due to soaring inflation also has people on edge. Unfortunately, pent-up anger and frustration are being released through aggressive driving. Road-rage incidents are becoming more common, inevitably leading to crashes that injure and kill.We all need to take a deep breath before getting behind the wheel, lest the statistics get worse.“This trend is poised to continue unless Virginians take action,” Ford said. “Most people want to contribute to something greater; by driving safely, you can truly make a difference, not just in your life, but in the lives of everyone with whom you share the road.”On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_88,"Published 7:25 pm Friday, May 13, 2022ByStaff ReportsBy Tonya Sinclair SwindellAt the end of the day when it’s all said and done, occupational therapy is a well-rounded profession: a skilled rehabilitative service, a whole health focus at the core — from pediatrics to adulthood OT patients learn to do more.They go beyond limitations to achieve a more independent life with assistance from others or with the aid of a device: a reacher, long-handled bath sponge, sock aid or button hook, patients may even be retrained on how to feed themselves or cook.Feeding oneself can be a very important goal achieved with larger utensils that are easier to hold. If adaptive mobility needs are required to be assessed, occupational therapists can determine if manual, powered or active assisted wheelchairs are best. When in the nursing home, the patient’s needs are evaluated to see if they can go back home or to an environment that is safe.When hospitalized on an inpatient unit, increased endurance is often the key to get through it. OTs may co-treat with physical therapy staff to restore, rebuild and make gains on the path to prepare for the next discharge environment that is optimal for a patient’s stage of development. When patients are seen in outpatient clinics, it may be for any number of reasons. As outpatients prepare for hip or knee surgery, it may be a time for education and learning about how to perform tasks in alternate ways that increase independence while managing pain.Occupational therapists working within the school system can help to make a very big difference by engaging young students in playful activities that help to expand their current abilities. Pediatric patients may lack fine motor skills that are needed to have a successful school year. And when neurological systems seem disorganized, OTs work with interdisciplinary team members helping students to thrive.For brain injured patients with ongoing disabilities, OTs may explore their existing capabilities as patients learn to use different strategies that compensate for decreases in their memories. For individuals who may be more physically injured, many OTs are trained to deliver information including helpful education about the benefits of home modification. If shoulder, hand or an elbow injury results in decreased functional mobility, an occupational therapist may be called upon for evaluation, treatment and splint fabrication.Every day may look different from another because the needs of OT patients differ from one person to the other. Skill building groups like writing, stress and anger management hearken back to the roots of the OT profession when clinicians worked with military veterans needing to process effects of war and devastation. Their shell shock was eased by effective clinical interactions with workers later to be named occupational therapists. Overall, occupational therapy is a helping profession that focuses on creating optimal function. It successfully blends the healthy aspects of what’s needed for a patient to achieve success in critical areas of daily living for the desired outcome of holistic healing.Tonya Sinclair Swindell of Suffolk is a mental health occupational therapist. She can be reached at tonyathewriter1@gmail.com.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_3,"Published 5:59 pm Tuesday, August 16, 2022BySuffolk News-Herald Editorial BoardYou wouldn’t know it based on some of the extreme rhetoric out of Richmond some days, but bipartisanship is alive and well in Virginia.After a long, ultimately successful push to remove partisanship from congressional and legislative redistricting, a group formerly called OneVirginia2021 announced Tuesday that it will continue under a new brand, expanding its nonpartisan work on the important cause of fair elections.UpVote Virginia, as the nonpartisan group will now be called, is “dedicated to ensuring that Virginia leads the way in improving the structure of our electoral system to better reflect the will of voters, thus providing for a more representative, inclusive, open and transparent government,” its members said in a news release.The highly regarded Liz White, who will continue as executive director, said in a launch video that “in Virginia, voters are standing up and affecting change by focusing on foundational, nonpartisan solutions that can improve our democracy. Now it’s time to build on this momentum and set the stage for years to come.”OneVirginia2021 worked for the better part of a decade to take redistricting out of the hands of partisan politicians and turn it over to an independent commission. While even that commission couldn’t agree on congressional and legislative maps, their backup, the Virginia Supreme Court, stepped in last year and did a masterful job on new maps. You knew the court’s map drawers had done a good job when both Republicans and Democrats whined about the outcome.Under its new name of UpVote Virginia, the group has new, specific goals. Two political heavyweights gave Tuesday’s launch credibility. Former Republican Gov. George Allen and current U.S. Rep. Don Beyer, D-Virginia, were both on hand and used the opportunity to endorse the group’s new signature priority, ranked choice voting.We’ve long been intrigued by the concept, which is used in a number of places across the country. Instead of only choosing one candidate, voters rank their order of preference: first, second, third, etc. In races with more than two people on the ballot, this creates an instant runoff, with the lowest-ranked candidate getting eliminated, and voters who selected that candidate instead have their second-choice votes counted. The winner is ultimately declared when a candidate receives over 50% of the first place votes that are counted.Allen noted a Virginia law allowing localities to adopt a ranked choice voting pilot program “was supported by the most conservative Republicans, moderates and the most liberal Democrats. And that’s because this doesn’t benefit one party over another. It benefits the voters; the people of Virginia (because their will is better reflected.”Beyer added: “George Allen and I aren’t always at the same events, but ranked choice voting brings people together, no matter their political leanings. This is an issue that puts the will of the voters front and center. I’ve been a strong supporter of democracy reform for a long time, (because we know how tenuous and fragile American democracy can be.”We’re not ready to endorse statewide implementation of the voting method just yet, but the fact that UpVote Virginia, Allen and Beyer are behind it increases the likelihood we will do so.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_30,"Published 2:43 pm Sunday, July 24, 2022ByStaff ReportsDean RidingsGuest columnistThomas Jefferson famously declared, “Were it left to me to decide whether we should have a government without newspapers or newspapers without a government, I should not hesitate a moment to prefer the latter.”Jefferson knew that local papers were vital to a thriving democracy, and that notion is as true today as it was at our nation’s beginning. Americans know it, too. They trust their local news outlets, even in this highly fractured and partisan time. Compared to national news, six in 10 Americans have more trust in local news to report on stories that affect their daily lives, and they are about twice as likely to trust local news to report on the information they need to vote.Despite our trust in local news, too many communities today are hurtling towards Jefferson’s worst fear, but in a way he never could have imagined. About two newspapers have been closing every week since 2005. Instead of the government stifling journalism, local papers are steadily being shuttered due to the unchecked influence of two private entities: Google and Facebook.The main challenge for small news publishers is that Google and Facebook have hindered local outlets’ ability to be fairly compensated for the significant value their content generates for these platforms. Big Tech has commoditized and disconnected news content from its sources, undermining the advertising business that served as a bedrock of the newspaper industry. Big Tech platforms control virtually every aspect of the online advertising business and use clever tactics to keep users on their sites and deprive publishers of the ability to monetize their content.Faced with this anticompetitive behavior, it should be no surprise that local papers are struggling. In 2022, more than a fifth of Americans live in news deserts. And, 1,625 counties have only one newspaper, while more than 200 have no local newspaper at all. Social media is increasingly filling the void with untrustworthy sources and misinformation and becoming America’s de facto local news source.Big Tech’s threat to local journalism will not go away on its own, and the cost of inaction is too great to ignore. Congress must act.Among the antitrust bills Congress is considering this year, the Journalism Competition and Preservation Act (JCPA is the only one that provides a direct check against Google and Facebook’s anticompetitive tactics that put local papers at risk.Ironically, Big Tech is protected by U.S. antitrust laws, which prevent local papers from negotiating as a group. The JCPA would provide a temporary, limited antitrust safe harbor for small, local news publishers to collectively negotiate with Facebook and Google for fair compensation for the use of their content. It’s narrowly tailored to ensure that coordination by news publishers is only in the interest of protecting trustworthy, quality journalism.Critics of the JCPA have parroted Big Tech’s argument that the bill would predominantly help large national publications. However, the JCPA is specifically designed to help small- and medium-sized papers and would help flow subscription and advertising dollars back to their newsrooms. Large national publications like The Wall Street Journal and The New York Times won’t qualify. The bill also incentivizes publishers to invest in hiring new journalists and newsroom personnel. In fact, publishers that demonstrate their investment will receive a higher portion of the negotiated funds.As Big Tech devalues high-quality journalism in favor of provocative, divisive clickbait, the prospect of layoffs, pay cuts and furloughs has become an everyday reality for local journalists. While critics of the JCPA squabble about utopian solutions, local publishers, who recognize the urgency to revive local news, are firmly supporting the JCPA. They acknowledge the JCPA is the only bill that will put them on a more level playing field with the tech giants.Join me in asking your representatives in Congress to prioritize passing the JCPA to protect their constituents’ access to objective, quality local reporting – and to ensure that Thomas Jefferson’s fear of a democracy without robust journalism never comes to pass.Dean Ridings is CEO of America’s Newspapers, the trade association for thousands of newspapers across the United States, including the Suffolk News-Herald. His email address is dridings@newspapers.org.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
leoweekly_2022_39,"When Shameka Parrish-Wrightvisited LEO’s office back in Marchfor our mayoral candidate interviews, she told a story of door-knocking and speaking with a man who worked full time and made enough money to pay his mortgage, but couldn’t afford utilities, and, at that time, had them turned off.She used the story of that interaction to highlight that, across the city, in every neighborhood, there are people on the edge of housing insecurity.As someone who has experienced homelessness herself, she spoke of how most people are a bad break or two from facing hardship, and how Louisville needs to increase access to affordable housing and public services such as programs for homeownership, house repair and rental assistance throughout the city, because most of us are susceptible to falling on hard times.“In every end of our city, someone is struggling,” she said.The more she spoke, the more it was apparent that story was just a microcosm of how she has a unique and direct understanding of the sometimes concealed challenges that people face in our city on a daily basis.Parrish-Wright is running as “The Candidate For The People,” and she highlights her many years in public service as proof. Parrish-Wright might be most well-known for her work withThe Bail Project— a nonprofit that helps people who cannot afford bail — where she was up until recently the operations manager, and currently serves as the partnerships and advocacy manager. She also has been involved in organizations such astheKentucky Alliance Against Racist & Political Repression,Kentucky Jobs with Justice,La Casita Center Board,Continuum of Care Board of the Homeless Coalition,The Carl Braden Memorial Center,Louisville Books to Prisonersprogram,Justice NowandSowers of Justice Network.Parrish-Wright has been a human relations commissioner for the city. Parrish-Wright is also an activist who has protested against police brutality and racial injustice. As someone who has both worked within the government and stood with the people, she says she also wants to strengthen the connection between the two. During her time at LEO’s office, she spoke about how the position of mayor is primarily a management position, not only responsible for delegating duties, but making sure that the people sitting on boards and in positions of power are a diverse group that are reflective of the city. She spoke of streamlining ways for more people to get involved.Parrish-Wright’s progressive platformincludes empowering residents to be able to create the solutions for their own neighborhoods, police accountability, anti-violence programs, support for unions, funds for environmental projects and other forward-thinking proposals.For these reasons, LEO has decided to endorse Shameka Parrish-Wright for mayor.For far too long, Louisville leadership has more focused on “becoming the next Nashville” and aggressive development than on its people and problems. Our city has deep scars that come from decades of injustice, while politicians have maintained the status quo. It’s time to elect someone who falls outside of the general archetype of wealthy business person turned politician, someone who aligns more with the working class.And that person is Shameka Parrish-Wright, someone who can build with the people and manage the city’s fiscal needs.“I’m inclusive, I build bridges,” Parrish-Wright told LEO. “I also live all of the issues. There is no issue, that any mayoral candidate is running on that I haven’t been impacted by, that I haven’t lived and I haven’t fought for on a social justice level. So, I feel like we need a new direction.”LEO agrees.. ( ."
suffolknewsherald_2022_150,"Published 6:42 pm Friday, March 4, 2022ByLetters to the EditorTo the editor,Do you know when Black history started?Harvard-trained historian Carter G. Woodson had a bold, new idea in 1926 he called Negro History Week. He was also considered to be the “Father of Black History” and wanted to celebrate people who many others in this country thought had no place in history. Woodson understood that the efforts of African Americans “were overlooked, ignored, and even suppressed by the writers of history textbooks and the teachers who use them.”After a while, it developed into Black History Month. The heritage that he left lives on by accrediting and teaching others about the accomplishments of Black Americans.African Americans have continued to go through serious difficulty trying to join recognized American culture. The unmistakable character is fixed from the past of Afro-Americans. Our culture is different and has a tremendous impact on American and international culture.Even though being held in captivity limited the means for Africans to use their unique traditions, several customs, virtues and principles held up, and bit by bit have changed and/or fused with other cultures. After being freed, special Afro-American customs have been constantly growing, as extraordinary heritage or revolutionary concepts in creativity, music, faith, food and other areas. No matter what, writers, artists and activists have intervened to repair the spirit and equality of a minority.From early on in captivity, ending in the 20th century, African American art was able to make a dynamic contribution to the art of the United States. In the 1920s, creators like Aaron Douglas (painter , Augusta Savage (sculptor , Faith Ringgold (painter, writer, mixed media sculptor, performance artist, narrative quilts and Renee Cox (printmaking, photography became popular for their art. While experiencing the Great Depression, a larger space began to open for them and more artists under the WPA (Work Progress Administration . The Black Arts Movement of the 60s and 70s was a new age of revived excitement in African American art.“Every great dream begins with a dreamer. Always remember, you have within you the strength, the patience, and the passion to reach for the stars to change the world.” — Harriet TubmanBree TrumbleSmithfieldEzequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…Today’s MLB schedule should have plenty of excitement on the field. Among those contests is the Los Angeles…Gunnar Henderson and the Baltimore Orioles (78-59 will visit Brenton Doyle and the Colorado Rockies (51-86 at Coors…In one of five compelling matchups on the WNBA slate today, the Seattle Storm and Connecticut Sun will…Wondering how you should bet on today’s WNBA games? Look no further. Below you’ll find computer predictions on…"
suffolknewsherald_2022_279,"Published 8:51 pm Friday, September 2, 2022BySuffolk News-Herald Editorial BoardPerhaps the most underappreciated holiday, Labor Day is often forgotten until we are reminded that it affords us a three-day weekend, which is a far cry from its humble roots.The first documented “celebration” occurred on Sept. 5, 1882, when 10,000 citizens marched the streets of Manhattan for labor rights, which were scarce at the time. In fact, the average American worked 12 hours a day six days a week. It would be another 34 years, until the passage of the Adamson Act in 1916, that the modern standard of an eight-hour workday was established.Despite its name and the fact that the day is specifically dedicated to labor appreciation, not all employees — including first responders, hospital staff, retail and food industry workers and others — have the federal and state holiday off. We commend them for their service on Labor Day and every other day.The “unofficial end of summer,” Labor Day weekend is also reported to be the second busiest travel holiday (behind Memorial Day with an estimated 137 million people leaving town. That’s a mind-boggling 53% of the country.A little more than half, or some 70 million people, will travel by car. That means busy roads and dangerous travel conditions.Virginia State Police is urging those traveling this weekend to stay alert, drive sober and wear their seatbelts.“Last Labor Day, fatal crashes were half of what they were in 2020,” said Col. Gary T. Settle, Virginia State Police superintendent. “Because one traffic fatality is too many, I challenge Virginians to achieve zero fatal traffic crashes this holiday weekend. The recipe is easy: Ditch distractions, drive sober, comply with posted speed limits, wear your seatbelt and be patient.”VSP plans beefed-up traffic safety and enforcement patrols as part of Operation CARE (Crash Awareness Reduction Effort , a nationwide program that aims to reduce traffic crashes, fatalities and injuries caused by impaired driving, speeding and failing to use occupant restraints. Virginia State Police’s participation continues through midnight Monday.VSP is also participating in the annual “Drive Sober or Get Pulled Over” campaign, an anti‐DUI enforcement and education program sponsored by the Washington Regional Alcohol Program (WRAP . A key piece is sobriety checkpoints and saturation patrols.“When Virginians choose to get behind the wheel after drinking, they risk their lives and the lives of others,” Settle said. “Virginians statewide can expect to see more state and local law enforcement on the commonwealth’s roadways through the Labor Day holiday as we seek to deter and apprehend impaired drivers through DUI checkpoints and saturation patrols.”On a weekend meant to celebrate the social and economic achievements of the American workforce, please do so responsibly and enjoy the last hoorah of summer.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_26,"Published 6:56 pm Tuesday, July 26, 2022ByLetters to the EditorTo the editor:I grew up on a farm in the Whaleyville area and have lived in Nansemond County/Suffolk all my life. I am so disappointed to see the direction our city leaders have taken us in the past 10 years.Our city leaders are allowing our forestland to be cut and they are allowing our farmland to be swallowed up by concrete. They are allowing our roads to become dangerously congested. We don’t have enough police to adequately cover this large city now, yet they continue to add more burden upon their shoulders than they have manpower to cover.People are dying on our roads because Suffolk doesn’t have the manpower to adequately monitor and ticket reckless drivers. And now it looks like they will probably allow a large swath of land to be rezoned from farmland to heavy industrial to allow for more warehouses to be built on Route 460.I urge all of our city councilmen and mayor to vote “NO” for Highway 460 rezoning to build more warehouses. Suffolk road congestion is already awful, and to add additional truck traffic will cause more accidents and death.I urge our city councilmen and mayor to consider our existing citizens’ quality of life. We elect them to represent us. We need more parks and recreation for our children and adults to enjoy. We need more shopping choices and theaters to keep our citizens from traveling to other cities. What we do NOT need is more warehouses.We used to be known as the Peanut Capital of the World. I would hate for us to be known as the Warehouse Capital of the World. Please vote “NO” to rezoning Route 460 to heavy industrial.Nancy WhiteSuffolkOn Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
philinquirer_2022_6,"A Pennsylvanian is currently serving 14 years in a Russian penal colony for carrying roughly half an ounce of medical marijuana. The Biden administration must not forget him.I was relieved to hear thatbasketball star Brittney Grinerwas returned to the United States in a prisoner exchange with Russia. But my brother, Marc Fogel, is still in a maximum security penal colony there, held under similar circumstances.Marc is aresident of Oakmont, Pa., who has served as an international educator for 35 years. He wasdetainedin August 2021for carrying roughly half an ounce of medical marijuana, prescribed by a doctor for his chronic pain. Now he is serving14 years in a Russian penal colony. The Biden administration must not forget him.Our family has exhausted all legal options in Russia, sowe are asking the Biden administrationto use all possible means to bring Marc back to the United States. The events of the past few weeks have shown us that despite the exceptionally difficult relationship between Washington and Moscow, dialogue and negotiations are possible.My brother has spent the last 35 years teaching International Baccalaureate courses in history to the children of U.S. consulate and embassy staff and American expats in Mexico, Malaysia, Colombia, Oman, Venezuela — and, most recently, Russia.In August 2021, Marc and his wife, Jane, who is also a dedicated high school teacher, were returning to Moscow for what was to be their tenth and final year of teaching before retirement. Upon his return, Marc was arrested at the airport for carrying medical marijuana prescribed by his doctor in Pennsylvania. Marc suffers from debilitating back pain as a result of multiple spinal surgeries beginning in the early 1990s.In the year and a half since Marc has been trapped in Russia, my family has received dozens of letters from his former students and colleagues. They described him as charismatic, caring, enthusiastic, energetic, and boisterous. Many spoke about how Marc went out of his way to make them feel included and engaged in the classroom. This outpouring of letters, phone calls, emails, and grassroots assistance told the story of a man dedicated not only to his craft, but also to the health and well-being of the young men and women he taught.But none of these letters have brought him home.When I think about my brother, I also see a man who can’t stand up straight because of back spasms, or I see his ashen face after waking up from yet another surgery. Few people outside his family saw this side of Marc, and even fewer still understood the effort he had to make to put a smile on his face every day. I shudder when I think about how he is faring.For his crime, the Russian “justice” system sentenced my brother to 14 years in a maximum security penal colony. Marc Fogel is a 61-year-old with chronic health problems, who cannot survive this outrageous sentence.Marc has been a passionate teacher for more than three decades. He is also a dedicated husband, father, son, brother, and friend who is missed every day.To the Biden administration: Please bring Marc home so that my 93-year-old mother doesn’t have to spend another Christmas without her son, or my nephews another Christmas without their father. Marc should be at home with his wife, reading a book and sipping a cup of coffee in his retirement, not sitting in a Russian prison.The last time I spoke to Marc he said, “Tell them teachers matter, too.”Lisa Hyland is Marc Fogel’s sister.@freemarcfogel"
